Time,SN
1.852854994492307696e+03,1.196137286269037929e+02
1.852857772246153900e+03,1.136404527369072213e+02
1.852860549999999876e+03,1.185035643043043194e+02
1.852863327753846079e+03,9.957212322531857751e+01
1.852866105507692282e+03,1.077239312411489891e+02
1.852868883261538485e+03,1.027110962749125633e+02
1.852871661015384689e+03,1.020088987228062365e+02
1.852874438769230665e+03,1.029185668410337087e+02
1.852877216523076868e+03,1.051269285290033224e+02
1.852879994276923071e+03,1.055485955854586564e+02
1.852882772030769274e+03,9.870316992039052195e+01
1.852885549784615250e+03,9.329693758841743545e+01
1.852888327538461454e+03,1.028152311609589731e+02
1.852891105292307657e+03,9.443511581192882431e+01
1.852893883046153860e+03,9.145753438643319555e+01
1.852896660800000063e+03,9.981524154172399221e+01
1.852899438553846039e+03,1.008747495012489850e+02
1.852902216307692242e+03,8.825565013219649302e+01
1.852904994061538446e+03,9.704869975385510372e+01
1.852907771815384649e+03,9.272704234842166215e+01
1.852910549569230625e+03,9.996480864730374094e+01
1.852913327323076828e+03,9.117356523052667683e+01
1.852916105076923031e+03,8.666670770334675922e+01
1.852918882830769235e+03,9.002216069836791235e+01
1.852921660584615438e+03,9.353749267412574397e+01
1.852924438338461414e+03,9.241831398441944145e+01
1.852927216092307617e+03,8.436563799814190645e+01
1.852929993846153820e+03,8.932862665235577992e+01
1.852932771600000024e+03,8.385286405275844857e+01
1.852935549353846227e+03,7.944652126798875713e+01
1.852938327107692203e+03,9.046205929323072326e+01
1.852941104861538406e+03,9.045969737817192424e+01
1.852943882615384609e+03,8.874541581261462397e+01
1.852946660369230813e+03,8.562301975203639870e+01
1.852949438123076789e+03,7.820363460074153750e+01
1.852952215876922992e+03,9.772862441580926429e+01
1.852954993630769195e+03,8.201161827014107075e+01
1.852957771384615398e+03,8.612852938175284123e+01
1.852960549138461602e+03,8.440525392499057489e+01
1.852963326892307578e+03,9.427316842122699825e+01
1.852966104646153781e+03,8.249937912811576268e+01
1.852968882399999984e+03,8.494550911654863512e+01
1.852971660153846187e+03,9.462627504756682129e+01
1.852974437907692391e+03,8.248667321722903978e+01
1.852977215661538366e+03,8.676257413240249150e+01
1.852979993415384570e+03,8.012093861082767887e+01
1.852982771169230773e+03,6.923500633808741611e+01
1.852985548923076976e+03,8.926521488312093311e+01
1.852988326676922952e+03,8.168279216653472474e+01
1.852991104430769155e+03,8.541086746191577106e+01
1.852993882184615359e+03,8.629532282927728204e+01
1.852996659938461562e+03,7.535819214668109112e+01
1.852999437692307765e+03,7.377206075986569545e+01
1.853002215446153741e+03,7.698214132262168619e+01
1.853004993199999944e+03,8.494984572299703984e+01
1.853007770953846148e+03,8.756861239321320056e+01
1.853010548707692351e+03,8.252486260589488154e+01
1.853013326461538327e+03,8.073088201080449267e+01
1.853016104215384530e+03,7.994545930204206741e+01
1.853018881969230733e+03,7.216436337579457927e+01
1.853021659723076937e+03,7.359962596464396256e+01
1.853024437476923140e+03,8.290744100885764567e+01
1.853027215230769116e+03,8.141447503241461447e+01
1.853029992984615319e+03,7.297484006625320774e+01
1.853032770738461522e+03,7.579142583914865838e+01
1.853035548492307726e+03,8.147135428455767681e+01
1.853038326246153702e+03,7.616733252913630281e+01
1.853041103999999905e+03,7.788833967293612659e+01
1.853043881753846108e+03,7.587460174023803461e+01
1.853046659507692311e+03,7.687938740866438536e+01
1.853049437261538515e+03,7.798126755575260916e+01
1.853052215015384490e+03,7.781422843427948521e+01
1.853054992769230694e+03,8.359923453892224643e+01
1.853057770523076897e+03,7.435886559607401125e+01
1.853060548276923100e+03,7.763521467215652194e+01
1.853063326030769304e+03,8.497045590863177722e+01
1.853066103784615279e+03,7.169936948834721591e+01
1.853068881538461483e+03,7.467560397111417103e+01
1.853071659292307686e+03,8.297485334011503255e+01
1.853074437046153889e+03,7.526362798740666449e+01
1.853077214799999865e+03,7.642941846741435086e+01
1.853079992553846068e+03,7.798627501238361504e+01
1.853082770307692272e+03,7.917332883151510714e+01
1.853085548061538475e+03,8.609664744651806245e+01
1.853088325815384678e+03,8.228494254609843495e+01
1.853091103569230654e+03,8.783894282682692278e+01
1.853093881323076857e+03,8.035662059732453599e+01
1.853096659076923061e+03,8.445384016886922041e+01
1.853099436830769264e+03,7.430779920906283564e+01
1.853102214584615467e+03,8.593544666757694017e+01
1.853104992338461443e+03,8.888676972221847450e+01
1.853107770092307646e+03,8.220044872705828709e+01
1.853110547846153850e+03,8.340550168413152221e+01
1.853113325600000053e+03,7.965328200899200795e+01
1.853116103353846029e+03,7.323226739198480573e+01
1.853118881107692232e+03,8.010790073208397644e+01
1.853121658861538435e+03,7.975871744716648948e+01
1.853124436615384639e+03,8.136624569527998574e+01
1.853127214369230842e+03,8.495197539443984169e+01
1.853129992123076818e+03,8.032543018976005555e+01
1.853132769876923021e+03,8.593200487825805567e+01
1.853135547630769224e+03,7.240911933451194216e+01
1.853138325384615428e+03,8.367520892046799474e+01
1.853141103138461403e+03,7.705961684827272506e+01
1.853143880892307607e+03,7.908915110174277174e+01
1.853146658646153810e+03,7.435297449317137364e+01
1.853149436400000013e+03,7.555441986725335823e+01
1.853152214153846217e+03,7.652400525498543971e+01
1.853154991907692192e+03,8.611317918120838044e+01
1.853157769661538396e+03,7.277812669110650745e+01
1.853160547415384599e+03,7.407168837556451990e+01
1.853163325169230802e+03,7.057305905922657985e+01
1.853166102923076778e+03,6.911094607211413177e+01
1.853168880676922981e+03,7.486893679476014540e+01
1.853171658430769185e+03,7.765390649859683947e+01
1.853174436184615388e+03,7.578581289738598059e+01
1.853177213938461591e+03,7.248714038628307321e+01
1.853179991692307567e+03,6.974415925195671662e+01
1.853182769446153770e+03,7.546396684175688563e+01
1.853185547199999974e+03,8.025480404454160066e+01
1.853188324953846177e+03,6.866477636986947175e+01
1.853191102707692380e+03,6.603209352805801302e+01
1.853193880461538356e+03,7.246996718360674095e+01
1.853196658215384559e+03,6.865849850043859703e+01
1.853199435969230763e+03,7.326343508759468648e+01
1.853202213723076966e+03,7.230474584407983230e+01
1.853204991476922942e+03,6.590717041141019195e+01
1.853207769230769145e+03,7.207207938156315663e+01
1.853210546984615348e+03,6.977250969276380488e+01
1.853213324738461552e+03,6.705220126231748168e+01
1.853216102492307755e+03,7.253010069624660616e+01
1.853218880246153731e+03,7.633822933582270309e+01
1.853221657999999934e+03,7.176352983026225729e+01
1.853224435753846137e+03,7.382495136442017269e+01
1.853227213507692340e+03,6.728909725588106028e+01
1.853229991261538544e+03,8.124839132983689183e+01
1.853232769015384520e+03,7.755330331644231023e+01
1.853235546769230723e+03,7.445850067830427577e+01
1.853238324523076926e+03,8.652103107600439102e+01
1.853241102276923129e+03,8.473995202103837698e+01
1.853243880030769105e+03,8.070816799649135476e+01
1.853246657784615309e+03,7.788206704433555672e+01
1.853249435538461512e+03,8.614383607138367438e+01
1.853252213292307715e+03,8.618777882015756120e+01
1.853254991046153918e+03,8.990023847997137807e+01
1.853257768799999894e+03,8.378756621122656156e+01
1.853260546553846098e+03,8.699191543203009758e+01
1.853263324307692301e+03,8.543740543256411968e+01
1.853266102061538504e+03,9.055952749236229238e+01
1.853268879815384480e+03,8.860296154859038609e+01
1.853271657569230683e+03,8.532113786022627266e+01
1.853274435323076887e+03,8.888072373837145790e+01
1.853277213076923090e+03,8.993884940116525684e+01
1.853279990830769293e+03,9.840552086136158039e+01
1.853282768584615269e+03,8.622382567395229103e+01
1.853285546338461472e+03,8.699668334021208693e+01
1.853288324092307676e+03,9.494954395927500457e+01
1.853291101846153879e+03,9.020687474185056942e+01
1.853293879599999855e+03,9.067129037768253852e+01
1.853296657353846058e+03,9.540894299822546998e+01
1.853299435107692261e+03,8.928111829540853250e+01
1.853302212861538464e+03,8.857465380452600812e+01
1.853304990615384668e+03,8.899304688587049839e+01
1.853307768369230644e+03,7.241384962168888251e+01
1.853310546123076847e+03,8.178227731784512855e+01
1.853313323876923050e+03,9.070660650951137427e+01
1.853316101630769253e+03,8.039171927168233367e+01
1.853318879384615457e+03,8.590567141297493947e+01
1.853321657138461433e+03,8.668606168136487611e+01
1.853324434892307636e+03,8.385020773215352108e+01
1.853327212646153839e+03,8.140254350122820881e+01
1.853329990400000042e+03,7.541339207500209341e+01
1.853332768153846018e+03,7.869453835253436580e+01
1.853335545907692222e+03,7.348058805053918263e+01
1.853338323661538425e+03,7.670586938626759377e+01
1.853341101415384628e+03,8.482842999420535079e+01
1.853343879169230831e+03,7.547811350731521429e+01
1.853346656923076807e+03,7.656244025294505207e+01
1.853349434676923011e+03,7.768009369553263355e+01
1.853352212430769214e+03,7.339229015933226208e+01
1.853354990184615417e+03,6.907518563774389975e+01
1.853357767938461620e+03,6.707287212182892233e+01
1.853360545692307596e+03,6.890551875666827186e+01
1.853363323446153800e+03,6.710437883219580613e+01
1.853366101200000003e+03,7.342480290901346507e+01
1.853368878953846206e+03,7.367614895685390763e+01
1.853371656707692182e+03,6.479708362273451883e+01
1.853374434461538385e+03,6.538889796244507124e+01
1.853377212215384588e+03,6.634534387559723712e+01
1.853379989969230792e+03,6.444116339777308156e+01
1.853382767723076995e+03,6.047444307981681533e+01
1.853385545476922971e+03,6.777555477789114491e+01
1.853388323230769174e+03,6.975563432392685570e+01
1.853391100984615377e+03,6.294884110767817020e+01
1.853393878738461581e+03,7.409275079682191745e+01
1.853396656492307557e+03,6.302850601867801572e+01
1.853399434246153760e+03,5.842928329822213129e+01
1.853402211999999963e+03,6.182867692876334331e+01
1.853404989753846166e+03,6.081456618139140602e+01
1.853407767507692370e+03,6.859572565603305350e+01
1.853410545261538346e+03,6.139648638046886475e+01
1.853413323015384549e+03,6.480541150317175436e+01
1.853416100769230752e+03,6.594983980186809447e+01
1.853418878523076955e+03,6.680110122485426416e+01
1.853421656276922931e+03,6.972162453576338237e+01
1.853424434030769135e+03,6.661274965920728164e+01
1.853427211784615338e+03,6.864150628578943270e+01
1.853429989538461541e+03,6.593826733055880140e+01
1.853432767292307744e+03,6.442819776083757688e+01
1.853435545046153720e+03,7.379833898043534646e+01
1.853438322799999924e+03,7.107409481584245725e+01
1.853441100553846127e+03,7.075939801961006026e+01
1.853443878307692330e+03,7.671668742949481157e+01
1.853446656061538533e+03,7.332923255408360319e+01
1.853449433815384509e+03,7.029909575249945419e+01
1.853452211569230712e+03,7.755287235951774960e+01
1.853454989323076916e+03,6.889712203101430532e+01
1.853457767076923119e+03,7.649998402008078813e+01
1.853460544830769095e+03,7.832905976525833580e+01
1.853463322584615298e+03,6.885901841889076991e+01
1.853466100338461501e+03,7.821504515704708638e+01
1.853468878092307705e+03,8.406761790094147102e+01
1.853471655846153908e+03,6.988301278579697851e+01
1.853474433599999884e+03,7.986723946185757939e+01
1.853477211353846087e+03,8.257283566943087294e+01
1.853479989107692290e+03,7.317796888130020250e+01
1.853482766861538494e+03,7.919829809919299635e+01
1.853485544615384697e+03,7.670759812197387362e+01
1.853488322369230673e+03,7.962555809732070600e+01
1.853491100123076876e+03,8.387331427976971554e+01
1.853493877876923079e+03,8.212726784939056301e+01
1.853496655630769283e+03,7.643269397065104442e+01
1.853499433384615259e+03,7.764727697995121503e+01
1.853502211138461462e+03,7.521724629764489123e+01
1.853504988892307665e+03,8.700874306907356015e+01
1.853507766646153868e+03,8.424238474688957012e+01
1.853510544400000072e+03,8.279201655761733036e+01
1.853513322153846048e+03,8.496773468105281779e+01
1.853516099907692251e+03,8.370165417368755811e+01
1.853518877661538454e+03,8.533094495525170942e+01
1.853521655415384657e+03,8.159647538963942281e+01
1.853524433169230633e+03,8.166371525293280342e+01
1.853527210923076836e+03,8.485255200046128721e+01
1.853529988676923040e+03,8.277139573147893259e+01
1.853532766430769243e+03,8.681747333174857317e+01
1.853535544184615446e+03,8.783386671907705079e+01
1.853538321938461422e+03,9.045943588463978813e+01
1.853541099692307625e+03,8.780623198762359038e+01
1.853543877446153829e+03,8.657840334359440249e+01
1.853546655200000032e+03,8.401863129277508335e+01
1.853549432953846008e+03,9.151935126466267434e+01
1.853552210707692211e+03,9.274320307314832235e+01
1.853554988461538414e+03,9.147389795982660132e+01
1.853557766215384618e+03,9.347865513452232733e+01
1.853560543969230821e+03,9.100425608502003172e+01
1.853563321723076797e+03,9.222405899249420713e+01
1.853566099476923000e+03,9.383849750987663185e+01
1.853568877230769203e+03,9.701699713749765408e+01
1.853571654984615407e+03,9.315464790206939938e+01
1.853574432738461610e+03,9.469861501882472510e+01
1.853577210492307586e+03,8.792368034161061985e+01
1.853579988246153789e+03,9.724426855162410277e+01
1.853582765999999992e+03,9.630578228339493307e+01
1.853585543753846196e+03,9.022985270135383473e+01
1.853588321507692172e+03,1.014276444319725528e+02
1.853591099261538375e+03,9.554292913778162699e+01
1.853593877015384578e+03,9.263083052116975580e+01
1.853596654769230781e+03,9.782469999968330399e+01
1.853599432523076985e+03,9.952731078769663497e+01
1.853602210276922960e+03,1.027522962052751865e+02
1.853604988030769164e+03,9.445693110734266895e+01
1.853607765784615367e+03,9.075530176332148358e+01
1.853610543538461570e+03,9.679705623754603039e+01
1.853613321292307774e+03,1.049818260732132984e+02
1.853616099046153749e+03,9.704733166222560214e+01
1.853618876799999953e+03,1.023959393434356002e+02
1.853621654553846156e+03,9.608289865574265320e+01
1.853624432307692359e+03,9.544068045963453528e+01
1.853627210061538335e+03,9.045440393565175441e+01
1.853629987815384538e+03,9.331824192333685630e+01
1.853632765569230742e+03,9.318573937575507671e+01
1.853635543323076945e+03,9.681756741953282130e+01
1.853638321076923148e+03,8.453329459512038113e+01
1.853641098830769124e+03,8.838440957977482526e+01
1.853643876584615327e+03,9.301606800855813617e+01
1.853646654338461531e+03,9.149672422291531859e+01
1.853649432092307734e+03,8.272723232193862941e+01
1.853652209846153710e+03,8.749441707549057412e+01
1.853654987599999913e+03,8.336191856959820257e+01
1.853657765353846116e+03,7.706938998357944115e+01
1.853660543107692320e+03,7.900607692721042952e+01
1.853663320861538523e+03,8.069317230513399863e+01
1.853666098615384499e+03,7.182661746683059789e+01
1.853668876369230702e+03,7.432421616949798704e+01
1.853671654123076905e+03,6.995052107511962447e+01
1.853674431876923109e+03,7.409399178806681618e+01
1.853677209630769084e+03,6.970983593038205584e+01
1.853679987384615288e+03,7.739572794564377034e+01
1.853682765138461491e+03,7.115450557660503250e+01
1.853685542892307694e+03,6.773858011017543390e+01
1.853688320646153898e+03,6.420952534318431049e+01
1.853691098399999873e+03,8.027347325768583630e+01
1.853693876153846077e+03,6.619155161305461377e+01
1.853696653907692280e+03,6.989497762902078648e+01
1.853699431661538483e+03,5.984155925640835960e+01
1.853702209415384687e+03,6.911464230819949250e+01
1.853704987169230662e+03,6.321058714958364533e+01
1.853707764923076866e+03,6.364711008415908111e+01
1.853710542676923069e+03,6.687711028677210834e+01
1.853713320430769272e+03,6.546390580962459183e+01
1.853716098184615248e+03,6.283954696311181465e+01
1.853718875938461451e+03,6.725449072217861612e+01
1.853721653692307655e+03,6.419901338885648556e+01
1.853724431446153858e+03,6.603557154774829030e+01
1.853727209200000061e+03,6.272235649383156186e+01
1.853729986953846037e+03,6.952310347805678248e+01
1.853732764707692240e+03,7.402429820004827832e+01
1.853735542461538444e+03,6.580568039733178409e+01
1.853738320215384647e+03,7.705166700553195369e+01
1.853741097969230850e+03,7.126243278116200486e+01
1.853743875723076826e+03,6.625247535863063320e+01
1.853746653476923029e+03,6.785755626841579158e+01
1.853749431230769233e+03,7.030720151546071861e+01
1.853752208984615436e+03,7.174637642857125286e+01
1.853754986738461412e+03,7.442052546223123954e+01
1.853757764492307615e+03,7.135704525793265418e+01
1.853760542246153818e+03,7.357695252840396449e+01
1.853763320000000022e+03,7.881594394765151890e+01
1.853766097753846225e+03,8.039435903873700795e+01
1.853768875507692201e+03,7.691765468944244333e+01
1.853771653261538404e+03,7.146696792310847002e+01
1.853774431015384607e+03,8.063216887454245807e+01
1.853777208769230811e+03,8.275464968133333343e+01
1.853779986523076786e+03,7.360926899479451890e+01
1.853782764276922990e+03,7.678444909527154039e+01
1.853785542030769193e+03,7.688430639413424217e+01
1.853788319784615396e+03,7.998889132893955889e+01
1.853791097538461599e+03,8.050659479537716834e+01
1.853793875292307575e+03,7.675457408269599568e+01
1.853796653046153779e+03,7.867476118913691607e+01
1.853799430799999982e+03,8.378487076542535306e+01
1.853802208553846185e+03,7.903513182677353655e+01
1.853804986307692161e+03,8.523624548132715972e+01
1.853807764061538364e+03,7.537700588751671660e+01
1.853810541815384568e+03,7.752745659588683225e+01
1.853813319569230771e+03,7.062161038670565461e+01
1.853816097323076974e+03,7.093505003549394416e+01
1.853818875076922950e+03,6.999120617881452233e+01
1.853821652830769153e+03,7.072864551685350420e+01
1.853824430584615357e+03,6.889242468321076274e+01
1.853827208338461560e+03,6.305112884439510168e+01
1.853829986092307763e+03,6.922280043139456041e+01
1.853832763846153739e+03,7.188210568551021140e+01
1.853835541599999942e+03,6.873124969498719850e+01
1.853838319353846146e+03,6.381471827301841415e+01
1.853841097107692349e+03,6.622944482857373316e+01
1.853843874861538325e+03,6.953635254785551467e+01
1.853846652615384528e+03,6.464722598415561094e+01
1.853849430369230731e+03,7.304916802288678923e+01
1.853852208123076934e+03,5.617195571089503403e+01
1.853854985876923138e+03,6.813847792008350268e+01
1.853857763630769114e+03,5.492187468837595077e+01
1.853860541384615317e+03,6.031263118330090123e+01
1.853863319138461520e+03,6.127137486883427187e+01
1.853866096892307723e+03,6.076742899772887085e+01
1.853868874646153927e+03,6.069084398560676163e+01
1.853871652399999903e+03,5.319976738245406978e+01
1.853874430153846106e+03,5.457658128633445216e+01
1.853877207907692309e+03,5.286586196935787996e+01
1.853879985661538512e+03,4.936832832373735158e+01
1.853882763415384488e+03,4.833060627752737304e+01
1.853885541169230692e+03,5.440506495437638534e+01
1.853888318923076895e+03,4.608642064897357926e+01
1.853891096676923098e+03,4.811090816348858823e+01
1.853893874430769301e+03,4.944700506210221391e+01
1.853896652184615277e+03,5.044332326246056653e+01
1.853899429938461481e+03,4.967588241558139828e+01
1.853902207692307684e+03,4.286310437786999472e+01
1.853904985446153887e+03,4.706515339484965921e+01
1.853907763199999863e+03,5.385625070649388846e+01
1.853910540953846066e+03,5.207110668150824040e+01
1.853913318707692270e+03,5.016807700183563412e+01
1.853916096461538473e+03,5.691090595337257696e+01
1.853918874215384676e+03,5.065223276735175517e+01
1.853921651969230652e+03,4.089095862180223406e+01
1.853924429723076855e+03,5.124511933390286345e+01
1.853927207476923058e+03,4.605432733542066615e+01
1.853929985230769262e+03,4.688649085986497056e+01
1.853932762984615238e+03,4.999998401816534255e+01
1.853935540738461441e+03,4.002046658891766384e+01
1.853938318492307644e+03,4.242970334532174093e+01
1.853941096246153847e+03,4.129243688934261058e+01
1.853943874000000051e+03,4.158665442461563089e+01
1.853946651753846027e+03,3.409650768179290026e+01
1.853949429507692230e+03,4.538292765775705817e+01
1.853952207261538433e+03,3.841214031511454863e+01
1.853954985015384636e+03,4.740973295290459788e+01
1.853957762769230840e+03,4.453433030063050069e+01
1.853960540523076816e+03,3.639290646194742607e+01
1.853963318276923019e+03,3.631252477742837215e+01
1.853966096030769222e+03,4.712083753333477887e+01
1.853968873784615425e+03,3.936717299915379442e+01
1.853971651538461401e+03,3.718096902006863758e+01
1.853974429292307605e+03,3.887468100152983652e+01
1.853977207046153808e+03,3.875777528819314455e+01
1.853979984800000011e+03,4.467852673347275072e+01
1.853982762553846214e+03,4.124383504582350213e+01
1.853985540307692190e+03,4.584407888301980449e+01
1.853988318061538394e+03,3.872912736420314417e+01
1.853991095815384597e+03,3.376008646568232052e+01
1.853993873569230800e+03,3.729908559948073332e+01
1.853996651323077003e+03,3.392177690753493380e+01
1.853999429076922979e+03,3.657661345548937248e+01
1.854002206830769182e+03,3.238415442212077977e+01
1.854004984584615386e+03,2.894078178446889638e+01
1.854007762338461589e+03,3.824115425239469346e+01
1.854010540092307565e+03,3.190790289564783677e+01
1.854013317846153768e+03,3.774708522556106516e+01
1.854016095599999971e+03,3.631160508638262741e+01
1.854018873353846175e+03,2.524548869523535544e+01
1.854021651107692378e+03,3.192730905870541491e+01
1.854024428861538354e+03,3.472457573158076372e+01
1.854027206615384557e+03,2.936516684313505721e+01
1.854029984369230760e+03,2.686403259925572584e+01
1.854032762123076964e+03,3.279347130135779054e+01
1.854035539876922940e+03,3.346221973445878461e+01
1.854038317630769143e+03,2.208943001557376107e+01
1.854041095384615346e+03,2.933670982938408045e+01
1.854043873138461549e+03,2.749736085219421966e+01
1.854046650892307753e+03,3.234526829268978076e+01
1.854049428646153729e+03,2.542855746864855249e+01
1.854052206399999932e+03,3.955587458210525398e+01
1.854054984153846135e+03,2.975170574683053815e+01
1.854057761907692338e+03,2.655820470208004380e+01
1.854060539661538314e+03,3.267019307311463905e+01
1.854063317415384518e+03,2.893243112575984810e+01
1.854066095169230721e+03,3.094410407269182883e+01
1.854068872923076924e+03,2.698837191891744425e+01
1.854071650676923127e+03,2.913215530079754600e+01
1.854074428430769103e+03,3.042523050755984926e+01
1.854077206184615306e+03,2.316449391902186861e+01
1.854079983938461510e+03,2.913497365910832571e+01
1.854082761692307713e+03,2.913057375762531365e+01
1.854085539446153916e+03,2.506488752988735058e+01
1.854088317199999892e+03,3.231747230443837537e+01
1.854091094953846095e+03,2.314750818729251591e+01
1.854093872707692299e+03,3.469276833621933065e+01
1.854096650461538502e+03,3.428328631878434152e+01
1.854099428215384478e+03,3.502087604610546379e+01
1.854102205969230681e+03,3.260819691628533690e+01
1.854104983723076884e+03,2.425618955321835557e+01
1.854107761476923088e+03,3.936730340580169951e+01
1.854110539230769291e+03,2.438287884650949522e+01
1.854113316984615267e+03,4.105752758123888668e+01
1.854116094738461470e+03,3.760521125966641165e+01
1.854118872492307673e+03,4.243875507991666041e+01
1.854121650246153877e+03,3.206917466953268558e+01
1.854124428000000080e+03,3.811623748232411657e+01
1.854127205753846056e+03,3.289225221624766959e+01
1.854129983507692259e+03,3.942696645576312164e+01
1.854132761261538462e+03,4.762290961533540212e+01
1.854135539015384666e+03,4.485652449462665459e+01
1.854138316769230642e+03,4.713131862044124176e+01
1.854141094523076845e+03,4.809163486351086902e+01
1.854143872276923048e+03,3.371527381490986386e+01
1.854146650030769251e+03,3.848275025542015726e+01
1.854149427784615455e+03,3.789280322366876419e+01
1.854152205538461430e+03,3.578254014520084780e+01
1.854154983292307634e+03,3.690530951446385899e+01
1.854157761046153837e+03,3.604634711031555128e+01
1.854160538800000040e+03,4.435659182359741237e+01
1.854163316553846016e+03,3.278950683424900348e+01
1.854166094307692219e+03,3.010339697456772257e+01
1.854168872061538423e+03,4.812661642489806013e+01
1.854171649815384626e+03,5.060983705673730526e+01
1.854174427569230829e+03,4.260577591799854247e+01
1.854177205323076805e+03,3.703897600075603691e+01
1.854179983076923008e+03,3.910566693417363382e+01
1.854182760830769212e+03,3.103164857076606609e+01
1.854185538584615415e+03,4.404075709992621768e+01
1.854188316338461391e+03,3.796559366304929739e+01
1.854191094092307594e+03,4.481630452541857323e+01
1.854193871846153797e+03,3.897125610499887216e+01
1.854196649600000001e+03,3.782875916804832173e+01
1.854199427353846204e+03,4.227117703122040382e+01
1.854202205107692180e+03,3.863702026070829021e+01
1.854204982861538383e+03,3.648261654853386204e+01
1.854207760615384586e+03,3.970215771553677087e+01
1.854210538369230790e+03,5.538044449853593676e+01
1.854213316123076993e+03,4.459447696034337127e+01
1.854216093876922969e+03,4.469383921385956882e+01
1.854218871630769172e+03,4.306286622897538052e+01
1.854221649384615375e+03,4.088469113026967960e+01
1.854224427138461579e+03,3.867043518434851990e+01
1.854227204892307554e+03,4.452721804676763639e+01
1.854229982646153758e+03,4.537399948127171001e+01
1.854232760399999961e+03,3.934809053767612852e+01
1.854235538153846164e+03,4.811978522865569374e+01
1.854238315907692368e+03,4.470511511786613568e+01
1.854241093661538343e+03,3.433380871695327841e+01
1.854243871415384547e+03,4.495884244925419182e+01
1.854246649169230750e+03,4.901843126525994876e+01
1.854249426923076953e+03,4.805702337689702830e+01
1.854252204676923157e+03,5.184641331024698729e+01
1.854254982430769132e+03,4.759474389120461524e+01
1.854257760184615336e+03,4.671457673643596564e+01
1.854260537938461539e+03,5.096376933314596158e+01
1.854263315692307742e+03,5.103362804686344134e+01
1.854266093446153718e+03,5.405460977189191141e+01
1.854268871199999921e+03,5.170503738911661173e+01
1.854271648953846125e+03,4.985831208309380003e+01
1.854274426707692328e+03,5.166061994780685040e+01
1.854277204461538531e+03,5.076034673183400514e+01
1.854279982215384507e+03,4.974169369732923229e+01
1.854282759969230710e+03,5.700692576700658520e+01
1.854285537723076914e+03,5.253085329474283327e+01
1.854288315476923117e+03,5.192878860688538367e+01
1.854291093230769093e+03,5.046488962969132075e+01
1.854293870984615296e+03,4.405231433742503100e+01
1.854296648738461499e+03,4.730627049245699567e+01
1.854299426492307703e+03,4.948929625030950774e+01
1.854302204246153906e+03,5.218137757448984360e+01
1.854304981999999882e+03,5.411904633098961881e+01
1.854307759753846085e+03,4.802509427372329753e+01
1.854310537507692288e+03,5.448073781202592158e+01
1.854313315261538492e+03,4.399116196863278105e+01
1.854316093015384467e+03,5.889460875007878116e+01
1.854318870769230671e+03,4.943322502628575421e+01
1.854321648523076874e+03,5.143411990818765389e+01
1.854324426276923077e+03,5.655593786863688877e+01
1.854327204030769281e+03,5.697974538501359376e+01
1.854329981784615256e+03,5.021457510696777149e+01
1.854332759538461460e+03,5.426568708985934109e+01
1.854335537292307663e+03,6.072926646916727123e+01
1.854338315046153866e+03,4.885914207842743906e+01
1.854341092800000069e+03,4.211733215098329453e+01
1.854343870553846045e+03,4.903801135663198352e+01
1.854346648307692249e+03,4.499736964289345309e+01
1.854349426061538452e+03,3.602360066751030132e+01
1.854352203815384655e+03,4.172655798806326288e+01
1.854354981569230631e+03,4.687380223885710961e+01
1.854357759323076834e+03,4.682136757928029169e+01
1.854360537076923038e+03,4.827212466318324147e+01
1.854363314830769241e+03,4.550997470824862035e+01
1.854366092584615444e+03,4.713539428359144523e+01
1.854368870338461420e+03,5.153506649591730593e+01
1.854371648092307623e+03,5.450702565333350691e+01
1.854374425846153827e+03,4.527291033571201950e+01
1.854377203600000030e+03,3.520435927678691002e+01
1.854379981353846233e+03,4.664343286390744936e+01
1.854382759107692209e+03,4.373148543864869708e+01
1.854385536861538412e+03,3.779839306150149270e+01
1.854388314615384616e+03,3.963687387521143535e+01
1.854391092369230819e+03,4.117199904979166547e+01
1.854393870123076795e+03,3.699552368197585395e+01
1.854396647876922998e+03,3.545151440735321557e+01
1.854399425630769201e+03,4.932031194267872110e+01
1.854402203384615405e+03,3.643945522251951985e+01
1.854404981138461608e+03,4.731248558697777185e+01
1.854407758892307584e+03,4.597721303562464357e+01
1.854410536646153787e+03,4.824827454589548381e+01
1.854413314399999990e+03,3.497353885375490279e+01
1.854416092153846193e+03,4.457094959042187554e+01
1.854418869907692169e+03,3.450382861335405948e+01
1.854421647661538373e+03,4.188682949866438321e+01
1.854424425415384576e+03,4.200557929208542163e+01
1.854427203169230779e+03,3.576146173686066732e+01
1.854429980923076982e+03,3.319057658626290674e+01
1.854432758676922958e+03,4.633496858552187803e+01
1.854435536430769162e+03,3.247463516888186774e+01
1.854438314184615365e+03,4.366764482093106636e+01
1.854441091938461568e+03,4.013800813095095066e+01
1.854443869692307544e+03,2.880036433945322116e+01
1.854446647446153747e+03,4.213808052737483933e+01
1.854449425199999951e+03,3.618632057641026023e+01
1.854452202953846154e+03,4.055370833212106874e+01
1.854454980707692357e+03,3.563235915546979271e+01
1.854457758461538333e+03,3.999339739837562746e+01
1.854460536215384536e+03,3.304054381180058897e+01
1.854463313969230740e+03,4.043994268159380567e+01
1.854466091723076943e+03,4.587616410824615798e+01
1.854468869476923146e+03,4.258507621411519750e+01
1.854471647230769122e+03,4.114394165850868035e+01
